,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Hour
1737,130-98-8941,C,Port Harcourt,Normal,Male,Fashion accessories,23133.6,7,8096.76,170031.96,2019-02-09 00:00:00,2021-08-23 10:00:00,Cash,161935.2,4.761904762,8096.76,5.7,2019,2,9,10
1738,434-83-9547,C,Port Harcourt,Member,Male,Food and beverages,13849.2,8,5539.68,116333.27999999998,2019-01-23 00:00:00,2021-08-23 11:51:00,Cash,110793.6,4.761904762,5539.68,7.7,2019,1,23,11
1739,824-88-3614,C,Port Harcourt,Normal,Male,Health and beauty,12351.6,8,4940.64,103753.44,2019-01-25 00:00:00,2021-08-23 15:00:00,Epay,98812.8,4.761904762,4940.64,5.7,2019,1,25,15
1740,593-65-1552,C,Port Harcourt,Normal,Female,Home and lifestyle,25131.6,4,5026.32,105552.72,2019-01-28 00:00:00,2021-08-23 20:50:00,Card,100526.4,4.761904762,5026.32,5.9,2019,1,28,20
1741,286-43-6208,C,Port Harcourt,Normal,Female,Food and beverages,31608.0,9,14223.6,298695.60000000003,2019-03-16 00:00:00,2021-08-23 19:08:00,Cash,284472.0,4.761904762,14223.6,9.2,2019,3,16,19
1742,556-86-3144,C,Port Harcourt,Member,Female,Fashion accessories,26744.4,1,1337.22,28081.62,2019-01-13 00:00:00,2021-08-23 19:30:00,Cash,26744.4,4.761904762,1337.22,5.0,2019,1,13,19
1743,848-24-9445,C,Port Harcourt,Member,Male,Health and beauty,15732.000000000002,2,1573.2,33037.2,2019-03-26 00:00:00,2021-08-23 18:03:00,Cash,31464.000000000004,4.761904762,1573.2,4.9,2019,3,26,18
1744,699-01-4164,C,Port Harcourt,Normal,Male,Health and beauty,14940.0,4,2988.0000000000005,62748.00000000001,2019-03-12 00:00:00,2021-08-23 19:58:00,Card,59760.0,4.761904762,2988.0000000000005,8.2,2019,3,12,19
1745,420-11-4919,C,Port Harcourt,Member,Female,Food and beverages,25700.4,5,6425.1,134927.1,2019-02-17 00:00:00,2021-08-23 19:57:00,Card,128502.0,4.761904762,6425.1,5.5,2019,2,17,19
1746,606-80-4905,C,Port Harcourt,Member,Female,Sports and travel,6893.999999999999,6,2068.2,43432.2,2019-01-29 00:00:00,2021-08-23 10:01:00,Card,41364.0,4.761904762,2068.2,6.8,2019,1,29,10
1747,426-39-2418,C,Port Harcourt,Normal,Male,Electronic accessories,22107.6,7,7737.660000000001,162490.86,2019-01-14 00:00:00,2021-08-23 10:02:00,Cash,154753.2,4.761904762,7737.660000000001,9.8,2019,1,14,10
1748,672-51-8681,C,Port Harcourt,Member,Female,Electronic accessories,23994.000000000004,9,10797.3,226743.3,2019-01-04 00:00:00,2021-08-23 18:19:00,Card,215946.0,4.761904762,10797.3,9.7,2019,1,4,18
1749,263-87-5680,C,Port Harcourt,Member,Female,Home and lifestyle,10270.8,10,5135.400000000001,107843.4,2019-03-18 00:00:00,2021-08-23 17:38:00,Epay,102708.0,4.761904762,5135.400000000001,7.8,2019,3,18,17
1750,677-11-0152,C,Port Harcourt,Normal,Female,Food and beverages,33573.6,9,15108.12,317270.52,2019-01-16 00:00:00,2021-08-23 18:08:00,Cash,302162.4,4.761904762,15108.12,8.8,2019,1,16,18
1751,389-25-3394,C,Port Harcourt,Normal,Male,Electronic accessories,4251.6,5,1062.9,22320.9,2019-02-17 00:00:00,2021-08-23 18:06:00,Cash,21258.0,4.761904762,1062.9,9.4,2019,2,17,18
1752,279-62-1445,C,Port Harcourt,Member,Female,Fashion accessories,4514.4,1,225.72,4740.12,2019-02-21 00:00:00,2021-08-23 12:38:00,Cash,4514.4,4.761904762,225.72,8.2,2019,2,21,12
1753,746-68-6593,C,Port Harcourt,Member,Female,Sports and travel,31377.6,2,3137.76,65892.95999999999,2019-01-11 00:00:00,2021-08-23 14:29:00,Card,62755.2,4.761904762,3137.76,9.7,2019,1,11,14
1754,583-72-1480,C,Port Harcourt,Member,Male,Electronic accessories,13341.6,4,2668.32,56034.72000000001,2019-01-31 00:00:00,2021-08-23 16:24:00,Epay,53366.4,4.761904762,2668.32,9.7,2019,1,31,16
1755,211-30-9270,C,Port Harcourt,Normal,Male,Health and beauty,6267.6,5,1566.9,32904.9,2019-01-28 00:00:00,2021-08-23 15:16:00,Card,31338.0,4.761904762,1566.9,4.9,2019,1,28,15
1756,755-12-3214,C,Port Harcourt,Member,Female,Fashion accessories,15919.2,5,3979.8,83575.8,2019-03-05 00:00:00,2021-08-23 17:07:00,Card,79596.0,4.761904762,3979.8,8.6,2019,3,5,17
1757,142-72-4741,C,Port Harcourt,Member,Male,Fashion accessories,33552.0,2,3355.2000000000003,70459.2,2019-02-28 00:00:00,2021-08-23 18:37:00,Card,67104.0,4.761904762,3355.2000000000003,6.0,2019,2,28,18
1758,662-47-5456,C,Port Harcourt,Member,Male,Fashion accessories,12668.4,10,6334.2,133018.2,2019-03-17 00:00:00,2021-08-23 19:06:00,Card,126684.0,4.761904762,6334.2,8.4,2019,3,17,19
1759,883-17-4236,C,Port Harcourt,Normal,Female,Sports and travel,5180.400000000001,2,518.04,10878.84,2019-03-02 00:00:00,2021-08-23 19:44:00,Card,10360.8,4.761904762,518.04,7.2,2019,3,2,19
1760,380-94-4661,C,Port Harcourt,Member,Male,Electronic accessories,23738.4,4,4747.679999999999,99701.28,2019-02-07 00:00:00,2021-08-23 13:05:00,Card,94953.6,4.761904762,4747.679999999999,6.9,2019,2,7,13
1761,821-07-3596,C,Port Harcourt,Normal,Female,Fashion accessories,5922.0,4,1184.4,24872.4,2019-03-07 00:00:00,2021-08-23 14:53:00,Epay,23688.0,4.761904762,1184.4,5.6,2019,3,7,14
1762,808-65-0703,C,Port Harcourt,Normal,Male,Home and lifestyle,12769.2,4,2553.84,53630.64,2019-03-14 00:00:00,2021-08-23 17:22:00,Card,51076.8,4.761904762,2553.84,6.9,2019,3,14,17
1763,687-15-1097,C,Port Harcourt,Member,Female,Health and beauty,7603.200000000001,2,760.32,15966.72,2019-01-03 00:00:00,2021-08-23 19:17:00,Cash,15206.4,4.761904762,760.32,9.7,2019,1,3,19
1764,526-86-8552,C,Port Harcourt,Member,Female,Home and lifestyle,7855.2,10,3927.6,82479.6,2019-01-07 00:00:00,2021-08-23 17:36:00,Cash,78552.0,4.761904762,3927.6,7.1,2019,1,7,17
1765,376-56-3573,C,Port Harcourt,Normal,Female,Fashion accessories,34351.2,4,6870.24,144275.04,2019-02-02 00:00:00,2021-08-23 13:23:00,Epay,137404.8,4.761904762,6870.24,6.4,2019,2,2,13
1766,537-72-0426,C,Port Harcourt,Member,Male,Fashion accessories,25556.4,10,12778.2,268342.2,2019-03-20 00:00:00,2021-08-23 16:28:00,Cash,255564.0,4.761904762,12778.2,5.7,2019,3,20,16
1767,523-38-0215,C,Port Harcourt,Normal,Male,Home and lifestyle,13320.0,1,666.0,13986.0,2019-03-06 00:00:00,2021-08-23 13:29:00,Card,13320.0,4.761904762,666.0,7.9,2019,3,6,13
1768,593-95-4461,C,Port Harcourt,Member,Male,Home and lifestyle,26949.6,1,1347.48,28297.08,2019-03-24 00:00:00,2021-08-23 14:49:00,Cash,26949.6,4.761904762,1347.48,6.9,2019,3,24,14
1769,226-71-3580,C,Port Harcourt,Normal,Female,Sports and travel,8550.0,9,3847.5,80797.5,2019-01-31 00:00:00,2021-08-23 12:02:00,Cash,76950.0,4.761904762,3847.5,9.5,2019,1,31,12
1770,558-80-4082,C,Port Harcourt,Normal,Male,Electronic accessories,10026.0,7,3509.1000000000004,73691.09999999999,2019-03-14 00:00:00,2021-08-23 17:20:00,Epay,70182.0,4.761904762,3509.1000000000004,6.0,2019,3,14,17
1771,211-05-0490,C,Port Harcourt,Member,Female,Electronic accessories,18691.2,5,4672.8,98128.8,2019-03-03 00:00:00,2021-08-23 13:42:00,Cash,93456.0,4.761904762,4672.8,7.5,2019,3,3,13
1772,727-75-6477,C,Port Harcourt,Normal,Male,Electronic accessories,10382.4,4,2076.48,43606.08,2019-03-29 00:00:00,2021-08-23 14:44:00,Cash,41529.6,4.761904762,2076.48,6.4,2019,3,29,14
1773,779-06-0012,C,Port Harcourt,Member,Female,Home and lifestyle,31899.6,1,1594.98,33494.579999999994,2019-01-19 00:00:00,2021-08-23 10:21:00,Cash,31899.6,4.761904762,1594.98,7.7,2019,1,19,10
1774,446-47-6729,C,Port Harcourt,Normal,Male,Fashion accessories,35935.2,2,3593.5200000000004,75463.92,2019-01-02 00:00:00,2021-08-23 18:09:00,Card,71870.4,4.761904762,3593.5200000000004,6.7,2019,1,2,18
1775,735-06-4124,C,Port Harcourt,Normal,Male,Food and beverages,17499.6,1,874.9799999999999,18374.58,2019-02-25 00:00:00,2021-08-23 15:31:00,Cash,17499.6,4.761904762,874.9799999999999,4.4,2019,2,25,15
1776,181-94-6432,C,Port Harcourt,Member,Male,Fashion accessories,24958.8,2,2495.88,52413.48,2019-02-05 00:00:00,2021-08-23 19:05:00,Epay,49917.6,4.761904762,2495.88,9.7,2019,2,5,19
1777,227-07-4446,C,Port Harcourt,Member,Female,Electronic accessories,28126.8,10,14063.4,295331.4,2019-02-10 00:00:00,2021-08-23 20:51:00,Cash,281268.0,4.761904762,14063.4,4.4,2019,2,10,20
1778,174-36-3675,C,Port Harcourt,Member,Male,Food and beverages,35773.200000000004,2,3577.3200000000006,75123.72,2019-02-14 00:00:00,2021-08-23 17:29:00,Cash,71546.40000000001,4.761904762,3577.3200000000006,5.2,2019,2,14,17
1779,428-83-5800,C,Port Harcourt,Member,Female,Food and beverages,7588.799999999999,3,1138.32,23904.72,2019-02-09 00:00:00,2021-08-23 10:25:00,Cash,22766.4,4.761904762,1138.32,7.3,2019,2,9,10
1780,603-07-0961,C,Port Harcourt,Member,Male,Electronic accessories,26924.4,5,6731.1,141353.1,2019-01-10 00:00:00,2021-08-23 11:34:00,Cash,134622.0,4.761904762,6731.1,4.9,2019,1,10,11
1781,704-20-4138,C,Port Harcourt,Member,Female,Health and beauty,10681.2,7,3738.42,78506.82,2019-03-11 00:00:00,2021-08-23 18:58:00,Card,74768.4,4.761904762,3738.42,8.1,2019,3,11,18
1782,787-15-1757,C,Port Harcourt,Member,Male,Health and beauty,15865.2,4,3173.04,66633.84000000001,2019-02-18 00:00:00,2021-08-23 16:28:00,Epay,63460.8,4.761904762,3173.04,8.4,2019,2,18,16
1783,649-11-3678,C,Port Harcourt,Normal,Female,Food and beverages,8254.8,9,3714.66,78007.86,2019-02-26 00:00:00,2021-08-23 20:26:00,Cash,74293.2,4.761904762,3714.66,5.5,2019,2,26,20
1784,622-20-1945,C,Port Harcourt,Normal,Female,Health and beauty,14191.2,1,709.56,14900.760000000002,2019-01-18 00:00:00,2021-08-23 15:08:00,Cash,14191.2,4.761904762,709.56,8.4,2019,1,18,15
1785,719-76-3868,C,Port Harcourt,Member,Male,Food and beverages,33933.6,4,6786.72,142521.12,2019-03-12 00:00:00,2021-08-23 16:30:00,Cash,135734.4,4.761904762,6786.72,8.6,2019,3,12,16
1786,835-16-0096,C,Port Harcourt,Member,Male,Sports and travel,5292.0,5,1323.0,27783.0,2019-03-24 00:00:00,2021-08-23 13:48:00,Epay,26460.0,4.761904762,1323.0,8.5,2019,3,24,13
1787,633-09-3463,C,Port Harcourt,Normal,Female,Electronic accessories,17154.0,3,2573.1,54035.1,2019-03-28 00:00:00,2021-08-23 12:58:00,Card,51461.99999999999,4.761904762,2573.1,9.5,2019,3,28,12
1788,416-13-5917,C,Port Harcourt,Normal,Female,Food and beverages,34930.8,5,8732.7,183386.7,2019-01-30 00:00:00,2021-08-23 16:24:00,Epay,174654.0,4.761904762,8732.7,9.3,2019,1,30,16
1789,725-96-3778,C,Port Harcourt,Member,Female,Home and lifestyle,32130.0,8,12852.000000000002,269892.0,2019-01-20 00:00:00,2021-08-23 10:13:00,Cash,257040.0,4.761904762,12852.000000000002,4.7,2019,1,20,10
1790,860-79-0874,C,Port Harcourt,Member,Female,Fashion accessories,35748.0,10,17874.0,375354.00000000006,2019-02-15 00:00:00,2021-08-23 14:53:00,Card,357480.0,4.761904762,17874.0,6.6,2019,2,15,14
1791,320-49-6392,C,Port Harcourt,Normal,Female,Electronic accessories,10886.4,1,544.3199999999999,11430.72,2019-03-04 00:00:00,2021-08-23 15:44:00,Cash,10886.4,4.761904762,544.3199999999999,8.4,2019,3,4,15
1792,632-90-0281,C,Port Harcourt,Normal,Female,Fashion accessories,13517.999999999998,10,6758.999999999999,141939.0,2019-03-08 00:00:00,2021-08-23 20:01:00,Card,135180.0,4.761904762,6758.999999999999,9.3,2019,3,8,20
1793,554-42-2417,C,Port Harcourt,Normal,Female,Sports and travel,34358.4,10,17179.2,360763.2,2019-01-09 00:00:00,2021-08-23 13:45:00,Cash,343584.0,4.761904762,17179.2,5.2,2019,1,9,13
1794,605-72-4132,C,Port Harcourt,Normal,Female,Food and beverages,34009.2,8,13603.680000000002,285677.28,2019-02-27 00:00:00,2021-08-23 15:12:00,Cash,272073.6,4.761904762,13603.680000000002,9.1,2019,2,27,15
1795,471-41-2823,C,Port Harcourt,Normal,Male,Food and beverages,35924.4,2,3592.44,75441.24,2019-03-07 00:00:00,2021-08-23 20:37:00,Epay,71848.8,4.761904762,3592.44,8.0,2019,3,7,20
1796,272-27-9238,C,Port Harcourt,Normal,Female,Food and beverages,14846.4,4,2969.28,62354.88,2019-02-19 00:00:00,2021-08-23 16:23:00,Cash,59385.600000000006,4.761904762,2969.28,7.1,2019,2,19,16
1797,834-25-9262,C,Port Harcourt,Normal,Female,Fashion accessories,29404.800000000003,4,5880.959999999999,123500.16,2019-01-06 00:00:00,2021-08-23 12:12:00,Cash,117619.2,4.761904762,5880.959999999999,9.1,2019,1,6,12
1798,122-61-9553,C,Port Harcourt,Normal,Female,Electronic accessories,18475.2,9,8313.84,174590.63999999998,2019-03-14 00:00:00,2021-08-23 19:33:00,Cash,166276.8,4.761904762,8313.84,5.6,2019,3,14,19
1799,613-59-9758,C,Port Harcourt,Normal,Female,Sports and travel,5169.599999999999,10,2584.8,54280.8,2019-01-27 00:00:00,2021-08-23 14:28:00,Cash,51696.0,4.761904762,2584.8,5.4,2019,1,27,14
1800,730-70-9830,C,Port Harcourt,Normal,Female,Home and lifestyle,25239.6,6,7571.88,159009.48,2019-03-14 00:00:00,2021-08-23 17:54:00,Epay,151437.6,4.761904762,7571.88,5.2,2019,3,14,17
1801,382-25-8917,C,Port Harcourt,Normal,Male,Fashion accessories,15148.8,6,4544.64,95437.44000000002,2019-01-29 00:00:00,2021-08-23 12:25:00,Cash,90892.8,4.761904762,4544.64,8.9,2019,1,29,12
1802,743-88-1662,C,Port Harcourt,Normal,Male,Sports and travel,34376.4,7,12031.74,252666.54,2019-02-22 00:00:00,2021-08-23 18:17:00,Epay,240634.8,4.761904762,12031.74,8.7,2019,2,22,18
1803,595-86-2894,C,Port Harcourt,Member,Male,Fashion accessories,34912.8,4,6982.56,146633.75999999998,2019-02-06 00:00:00,2021-08-23 17:20:00,Epay,139651.2,4.761904762,6982.56,9.4,2019,2,6,17
1804,462-78-5240,C,Port Harcourt,Normal,Female,Electronic accessories,9579.6,2,957.96,20117.16,2019-03-19 00:00:00,2021-08-23 14:35:00,Cash,19159.2,4.761904762,957.96,4.2,2019,3,19,14
1805,153-58-4872,C,Port Harcourt,Member,Female,Food and beverages,26960.4,4,5392.08,113233.68,2019-03-01 00:00:00,2021-08-23 15:32:00,Epay,107841.6,4.761904762,5392.08,4.2,2019,3,1,15
1806,689-16-9784,C,Port Harcourt,Normal,Male,Food and beverages,16837.2,6,5051.16,106074.36,2019-03-11 00:00:00,2021-08-23 13:37:00,Cash,101023.2,4.761904762,5051.16,6.0,2019,3,11,13
1807,394-41-0748,C,Port Harcourt,Member,Female,Fashion accessories,19465.2,9,8759.34,183946.14,2019-01-27 00:00:00,2021-08-23 14:55:00,Epay,175186.8,4.761904762,8759.34,9.5,2019,1,27,14
1808,541-89-9860,C,Port Harcourt,Member,Female,Fashion accessories,28972.800000000003,3,4345.92,91264.32,2019-02-15 00:00:00,2021-08-23 12:31:00,Cash,86918.4,4.761904762,4345.92,8.1,2019,2,15,12
1809,110-05-6330,C,Port Harcourt,Normal,Female,Food and beverages,14194.8,6,4258.4400000000005,89427.24,2019-03-25 00:00:00,2021-08-23 20:18:00,Card,85168.8,4.761904762,4258.4400000000005,9.4,2019,3,25,20
1810,651-61-0874,C,Port Harcourt,Normal,Male,Home and lifestyle,16639.2,4,3327.84,69884.64000000001,2019-03-12 00:00:00,2021-08-23 20:04:00,Card,66556.8,4.761904762,3327.84,6.2,2019,3,12,20
1811,236-86-3015,C,Port Harcourt,Member,Male,Home and lifestyle,5032.8,1,251.64,5284.4400000000005,2019-02-04 00:00:00,2021-08-23 13:38:00,Epay,5032.8,4.761904762,251.64,9.8,2019,2,4,13
1812,587-03-7455,C,Port Harcourt,Member,Female,Fashion accessories,35204.4,7,12321.54,258752.34,2019-02-16 00:00:00,2021-08-23 17:30:00,Epay,246430.8,4.761904762,12321.54,4.9,2019,2,16,17
1813,372-26-1506,C,Port Harcourt,Normal,Female,Fashion accessories,8575.2,5,2143.8,45019.8,2019-01-28 00:00:00,2021-08-23 19:24:00,Epay,42876.0,4.761904762,2143.8,5.4,2019,1,28,19
1814,750-57-9686,C,Port Harcourt,Normal,Female,Home and lifestyle,16336.8,4,3267.36,68614.56,2019-01-08 00:00:00,2021-08-23 13:48:00,Card,65347.2,4.761904762,3267.36,8.7,2019,1,8,13
1815,186-09-3669,C,Port Harcourt,Member,Female,Health and beauty,29343.6,1,1467.18,30810.78,2019-01-22 00:00:00,2021-08-23 10:57:00,Epay,29343.6,4.761904762,1467.18,9.2,2019,1,22,10
1816,266-76-6436,C,Port Harcourt,Member,Female,Food and beverages,13896.0,3,2084.4,43772.4,2019-03-28 00:00:00,2021-08-23 13:57:00,Epay,41688.0,4.761904762,2084.4,7.5,2019,3,28,13
1817,740-22-2500,C,Port Harcourt,Normal,Female,Electronic accessories,30258.0,3,4538.7,95312.7,2019-01-23 00:00:00,2021-08-23 13:29:00,Cash,90774.0,4.761904762,4538.7,9.8,2019,1,23,13
1818,271-88-8734,C,Port Harcourt,Member,Female,Fashion accessories,34995.6,10,17497.8,367453.8,2019-02-08 00:00:00,2021-08-23 13:00:00,Card,349956.0,4.761904762,17497.8,8.7,2019,2,8,13
1819,489-64-4354,C,Port Harcourt,Normal,Male,Fashion accessories,5860.8,1,293.04,6153.84,2019-03-09 00:00:00,2021-08-23 15:36:00,Cash,5860.8,4.761904762,293.04,5.0,2019,3,9,15
1820,574-57-9721,C,Port Harcourt,Normal,Male,Food and beverages,15577.2,2,1557.72,32712.120000000003,2019-03-08 00:00:00,2021-08-23 16:53:00,Epay,31154.4,4.761904762,1557.72,5.7,2019,3,8,16
1821,751-69-0068,C,Port Harcourt,Normal,Male,Sports and travel,35726.4,9,16076.88,337614.48,2019-03-19 00:00:00,2021-08-23 19:09:00,Epay,321537.6,4.761904762,16076.88,9.0,2019,3,19,19
1822,257-73-1380,C,Port Harcourt,Member,Male,Sports and travel,29854.800000000003,4,5970.959999999999,125390.16,2019-01-20 00:00:00,2021-08-23 16:51:00,Epay,119419.2,4.761904762,5970.959999999999,9.6,2019,1,20,16
1823,549-96-4200,C,Port Harcourt,Member,Male,Food and beverages,6134.4,4,1226.88,25764.48,2019-03-08 00:00:00,2021-08-23 20:15:00,Epay,24537.6,4.761904762,1226.88,7.0,2019,3,8,20
1824,810-60-6344,C,Port Harcourt,Normal,Female,Electronic accessories,14709.6,8,5883.84,123560.64,2019-02-07 00:00:00,2021-08-23 14:38:00,Card,117676.8,4.761904762,5883.84,6.5,2019,2,7,14
1825,450-28-2866,C,Port Harcourt,Member,Male,Food and beverages,6278.400000000001,5,1569.6,32961.6,2019-01-15 00:00:00,2021-08-23 19:25:00,Cash,31392.0,4.761904762,1569.6,8.1,2019,1,15,19
1826,192-98-7397,C,Port Harcourt,Normal,Male,Fashion accessories,4600.8,1,230.04,4830.84,2019-01-08 00:00:00,2021-08-23 14:11:00,Epay,4600.8,4.761904762,230.04,9.5,2019,1,8,14
1827,235-46-8343,C,Port Harcourt,Member,Male,Food and beverages,9957.6,10,4978.8,104554.8,2019-02-14 00:00:00,2021-08-23 11:26:00,Card,99576.0,4.761904762,4978.8,8.9,2019,2,14,11
1828,453-12-7053,C,Port Harcourt,Normal,Male,Fashion accessories,16466.4,3,2469.96,51869.16,2019-03-10 00:00:00,2021-08-23 17:38:00,Card,49399.2,4.761904762,2469.96,6.5,2019,3,10,17
1829,325-90-8763,C,Port Harcourt,Member,Female,Electronic accessories,16765.2,10,8382.6,176034.6,2019-01-27 00:00:00,2021-08-23 13:58:00,Cash,167652.0,4.761904762,8382.6,7.6,2019,1,27,13
1830,729-46-7422,C,Port Harcourt,Normal,Male,Food and beverages,12920.4,1,646.02,13566.42,2019-02-23 00:00:00,2021-08-23 16:52:00,Card,12920.4,4.761904762,646.02,7.9,2019,2,23,16
1831,639-76-1242,C,Port Harcourt,Normal,Male,Food and beverages,14587.2,5,3646.8,76582.8,2019-02-03 00:00:00,2021-08-23 15:19:00,Cash,72936.0,4.761904762,3646.8,4.5,2019,2,3,15
1832,326-71-2155,C,Port Harcourt,Normal,Female,Sports and travel,26622.0,4,5324.4,111812.4,2019-02-03 00:00:00,2021-08-23 10:02:00,Cash,106488.0,4.761904762,5324.4,6.1,2019,2,3,10
1833,320-32-8842,C,Port Harcourt,Member,Female,Food and beverages,8143.200000000001,1,407.16,8550.359999999999,2019-03-17 00:00:00,2021-08-23 18:58:00,Cash,8143.200000000001,4.761904762,407.16,6.4,2019,3,17,18
1834,878-30-2331,C,Port Harcourt,Member,Female,Sports and travel,19638.0,10,9819.0,206199.0,2019-03-02 00:00:00,2021-08-23 11:22:00,Card,196380.0,4.761904762,9819.0,7.1,2019,3,2,11
1835,440-59-5691,C,Port Harcourt,Member,Female,Health and beauty,13374.0,7,4680.9,98298.9,2019-02-08 00:00:00,2021-08-23 13:12:00,Card,93618.0,4.761904762,4680.9,7.7,2019,2,8,13
1836,746-19-0921,C,Port Harcourt,Normal,Male,Food and beverages,7768.799999999999,1,388.44,8157.240000000001,2019-02-09 00:00:00,2021-08-23 10:02:00,Epay,7768.799999999999,4.761904762,388.44,7.2,2019,2,9,10
1837,233-34-0817,C,Port Harcourt,Member,Female,Electronic accessories,35582.4,1,1779.12,37361.52,2019-02-15 00:00:00,2021-08-23 11:21:00,Cash,35582.4,4.761904762,1779.12,8.4,2019,2,15,11
1838,767-05-1286,C,Port Harcourt,Member,Female,Home and lifestyle,30157.2,6,9047.16,189990.36,2019-01-23 00:00:00,2021-08-23 12:10:00,Epay,180943.2,4.761904762,9047.16,5.4,2019,1,23,12
1839,598-47-9715,C,Port Harcourt,Normal,Male,Electronic accessories,30265.2,4,6053.04,127113.84,2019-03-07 00:00:00,2021-08-23 16:54:00,Epay,121060.8,4.761904762,6053.04,4.4,2019,3,7,16
1840,541-08-3113,C,Port Harcourt,Normal,Male,Food and beverages,23749.2,8,9499.68,199493.28,2019-02-02 00:00:00,2021-08-23 20:29:00,Cash,189993.6,4.761904762,9499.68,8.4,2019,2,2,20
1841,246-11-3901,C,Port Harcourt,Normal,Female,Electronic accessories,11807.999999999998,10,5903.999999999999,123984.0,2019-02-15 00:00:00,2021-08-23 12:12:00,Cash,118080.0,4.761904762,5903.999999999999,6.2,2019,2,15,12
1842,493-65-6248,C,Port Harcourt,Member,Female,Sports and travel,13312.8,10,6656.4,139784.4,2019-01-01 00:00:00,2021-08-23 19:48:00,Card,133128.0,4.761904762,6656.4,7.0,2019,1,1,19
1843,556-72-8512,C,Port Harcourt,Normal,Male,Home and lifestyle,8265.6,1,413.28,8678.880000000001,2019-01-30 00:00:00,2021-08-23 20:47:00,Cash,8265.6,4.761904762,413.28,4.3,2019,1,30,20
1844,148-82-2527,C,Port Harcourt,Member,Female,Home and lifestyle,4363.2,10,2181.6,45813.6,2019-03-05 00:00:00,2021-08-23 13:44:00,Card,43632.0,4.761904762,2181.6,8.4,2019,3,5,13
1845,556-97-7101,C,Port Harcourt,Normal,Female,Electronic accessories,22759.2,2,2275.92,47794.32,2019-01-01 00:00:00,2021-08-23 15:51:00,Cash,45518.4,4.761904762,2275.92,8.5,2019,1,1,15
1846,862-59-8517,C,Port Harcourt,Normal,Female,Food and beverages,32486.4,6,9745.92,204664.32,2019-01-27 00:00:00,2021-08-23 11:17:00,Cash,194918.4,4.761904762,9745.92,6.2,2019,1,27,11
1847,573-98-8548,C,Port Harcourt,Member,Female,Fashion accessories,11484.0,1,574.2,12058.2,2019-01-05 00:00:00,2021-08-23 12:40:00,Epay,11484.0,4.761904762,574.2,9.1,2019,1,5,12
1848,620-02-2046,C,Port Harcourt,Normal,Male,Home and lifestyle,24984.000000000004,2,2498.4,52466.4,2019-01-27 00:00:00,2021-08-23 19:48:00,Epay,49968.00000000001,4.761904762,2498.4,9.0,2019,1,27,19
1849,602-80-9671,C,Port Harcourt,Member,Female,Home and lifestyle,5742.0,6,1722.6,36174.6,2019-02-09 00:00:00,2021-08-23 17:15:00,Card,34452.0,4.761904762,1722.6,5.1,2019,2,9,17
1850,503-07-0930,C,Port Harcourt,Member,Male,Sports and travel,21020.4,7,7357.139999999999,154499.94,2019-02-23 00:00:00,2021-08-23 19:49:00,Card,147142.80000000002,4.761904762,7357.139999999999,8.2,2019,2,23,19
1851,413-20-6708,C,Port Harcourt,Member,Female,Fashion accessories,18529.2,1,926.46,19455.66,2019-03-18 00:00:00,2021-08-23 15:52:00,Epay,18529.2,4.761904762,926.46,8.5,2019,3,18,15
1852,521-18-7827,C,Port Harcourt,Member,Male,Home and lifestyle,14180.4,5,3545.1,74447.1,2019-01-22 00:00:00,2021-08-23 20:46:00,Card,70902.0,4.761904762,3545.1,8.7,2019,1,22,20
1853,600-38-9738,C,Port Harcourt,Member,Male,Sports and travel,25891.2,5,6472.8,135928.8,2019-01-17 00:00:00,2021-08-23 15:05:00,Card,129456.0,4.761904762,6472.8,4.3,2019,1,17,15
1854,451-28-5717,C,Port Harcourt,Member,Female,Home and lifestyle,29941.2,6,8982.36,188629.56,2019-03-20 00:00:00,2021-08-23 11:23:00,Cash,179647.19999999998,4.761904762,8982.36,7.3,2019,3,20,11
1855,133-14-7229,C,Port Harcourt,Normal,Male,Health and beauty,22633.2,2,2263.32,47529.72000000001,2019-01-01 00:00:00,2021-08-23 11:43:00,Cash,45266.4,4.761904762,2263.32,5.0,2019,1,1,11
1856,236-27-1144,C,Port Harcourt,Normal,Female,Food and beverages,5871.599999999999,9,2642.2200000000003,55486.62,2019-03-26 00:00:00,2021-08-23 10:31:00,Epay,52844.4,4.761904762,2642.2200000000003,8.4,2019,3,26,10
1857,583-41-4548,C,Port Harcourt,Normal,Male,Home and lifestyle,6001.200000000001,7,2100.42,44108.82,2019-02-07 00:00:00,2021-08-23 11:36:00,Epay,42008.4,4.761904762,2100.42,7.4,2019,2,7,11
1858,358-88-9262,C,Port Harcourt,Member,Female,Food and beverages,31492.800000000003,6,9447.84,198404.64,2019-02-01 00:00:00,2021-08-23 18:43:00,Epay,188956.8,4.761904762,9447.84,5.1,2019,2,1,18
1859,343-87-0864,C,Port Harcourt,Member,Male,Health and beauty,27316.8,1,1365.84,28682.64,2019-01-03 00:00:00,2021-08-23 10:30:00,Card,27316.8,4.761904762,1365.84,7.1,2019,1,3,10
1860,243-47-2663,C,Port Harcourt,Member,Male,Electronic accessories,6757.2,6,2027.16,42570.36,2019-01-28 00:00:00,2021-08-23 16:43:00,Card,40543.2,4.761904762,2027.16,5.5,2019,1,28,16
